Date,Close
4/22/2015,21.03
4/23/2015,20.97
4/24/2015,21.08
4/27/2015,20.96
4/28/2015,21.15
4/29/2015,21.14
4/30/2015,20.62
5/1/2015,20.45
5/4/2015,20.56
5/5/2015,20.1
5/6/2015,19.86
5/7/2015,19.93
5/8/2015,20.19
5/11/2015,20.35
5/12/2015,20.07
5/13/2015,20.9
5/14/2015,20.93
5/15/2015,21.03
5/18/2015,20.89
5/19/2015,20.76
5/20/2015,20.5
5/21/2015,20.39
5/22/2015,20.69
5/26/2015,20.32
5/27/2015,20.43
5/28/2015,20.07
5/29/2015,19.96
6/1/2015,19.97
6/2/2015,20.2
6/3/2015,20.48
6/4/2015,20.24
6/5/2015,20.07
6/8/2015,19.86
6/9/2015,19.99
6/10/2015,20.02
6/11/2015,20.11
6/12/2015,20.22
6/15/2015,19.84
6/16/2015,19.87
6/17/2015,19.89
6/18/2015,20.05
6/19/2015,19.91
6/22/2015,20.23
6/23/2015,20.5
6/24/2015,21.07
6/25/2015,20.85
6/26/2015,20.43
6/29/2015,19.48
6/30/2015,20.05
7/1/2015,19.97
7/2/2015,20.19
7/6/2015,19.01
7/7/2015,18.42
7/8/2015,17.2
7/9/2015,18.64
7/10/2015,19.19
7/13/2015,19.45
7/14/2015,19.72
7/15/2015,19.11
7/16/2015,19.45
7/17/2015,19.91
7/20/2015,20.17
7/21/2015,20.15
7/22/2015,19.86
7/23/2015,19.66
7/24/2015,19.26
7/27/2015,18.34
7/28/2015,18.81
7/29/2015,18.81
7/30/2015,18.52
7/31/2015,18.61
8/3/2015,18.3
8/4/2015,18.42
8/5/2015,18.45
8/6/2015,18.03
8/7/2015,18.19
8/10/2015,18.56
8/11/2015,18.07
8/12/2015,17.16
8/13/2015,18.49
8/14/2015,18.55
8/17/2015,18.34
8/18/2015,18
8/19/2015,17.76
8/20/2015,17.15
8/21/2015,16.6
8/24/2015,15.59
8/25/2015,17.15
8/26/2015,16.86
8/27/2015,17.47
8/28/2015,16.95
8/31/2015,16.85
9/1/2015,16.08
9/2/2015,16.45
9/3/2015,16.69
9/4/2015,16.1
9/8/2015,16.85
9/9/2015,16.77
9/10/2015,16.6
9/11/2015,16.56
9/14/2015,16.54
9/15/2015,16.95
9/16/2015,17.73
9/17/2015,17.42
9/18/2015,17.15
9/21/2015,17.19
9/22/2015,16.73
9/23/2015,16.63
9/24/2015,16.86
9/25/2015,16.76
9/28/2015,16.47
9/29/2015,16.52
9/30/2015,16.88
10/1/2015,17.15
10/2/2015,17.78
10/5/2015,18.25
10/6/2015,18.1
10/7/2015,18.45
10/8/2015,18.68
10/9/2015,18.58
10/12/2015,18.58
10/13/2015,18.39
10/14/2015,18.38
10/15/2015,18.89
10/16/2015,19.06
10/19/2015,19.01
10/20/2015,19.19
10/21/2015,19.08
10/22/2015,19.22
10/23/2015,19.73
10/26/2015,19.23
10/27/2015,19.26
10/28/2015,19.38
10/29/2015,18.99
10/30/2015,18.87
11/2/2015,19.18
11/3/2015,19.53
11/4/2015,19.57
11/5/2015,19.59
11/6/2015,19.79
11/9/2015,19.45
11/10/2015,19.58
11/11/2015,19.55
11/12/2015,19.62
11/13/2015,19.27
11/16/2015,19.63
11/17/2015,19.7
11/18/2015,19.78
11/19/2015,19.8
11/20/2015,20.25
11/23/2015,20.15
11/24/2015,20.21
11/25/2015,20.25
11/27/2015,19.73
11/30/2015,19.95
12/1/2015,20.07
12/2/2015,19.65
12/3/2015,19.63
12/4/2015,19.53
12/7/2015,19.51
12/8/2015,19.2
12/9/2015,19.3
12/10/2015,19.24
12/11/2015,18.61
12/14/2015,18.91
12/15/2015,19.27
12/16/2015,19.76
12/17/2015,19.52
12/18/2015,19.57
12/21/2015,19.51
12/22/2015,19.58
12/23/2015,19.83
12/24/2015,19.68
12/28/2015,19.52
12/29/2015,19.63
12/30/2015,19.43
12/31/2015,19.62
1/4/2016,19.13
1/5/2016,19.08
1/6/2016,18.66
1/7/2016,17.91
1/8/2016,17.97
1/11/2016,17.71
1/12/2016,17.75
1/13/2016,17.24
1/14/2016,17.59
1/15/2016,17.09
1/19/2016,17.71
1/20/2016,17.2
1/21/2016,17.32
1/22/2016,18.12
1/25/2016,18.3
1/26/2016,18.54
1/27/2016,18.02
1/28/2016,18.28
1/29/2016,18.74
2/1/2016,18.78
2/2/2016,18.4
2/3/2016,18.26
2/4/2016,18.21
2/5/2016,18.04
2/8/2016,17.58
2/9/2016,17.26
2/10/2016,17.49
2/11/2016,17.24
2/12/2016,17.35
2/16/2016,17.88
2/17/2016,18.13
2/18/2016,18.13
2/19/2016,18.1
2/22/2016,18.46
2/23/2016,18.01
2/24/2016,18.09
2/25/2016,18.03
2/26/2016,18.33
2/29/2016,18.35
3/1/2016,19.07
3/2/2016,19.12
3/3/2016,19.08
3/4/2016,19.22
3/7/2016,18.89
3/8/2016,18.64
3/9/2016,18.65
3/10/2016,18.66
3/11/2016,19.29
3/14/2016,19.69
3/15/2016,19.44
3/16/2016,19.57
3/17/2016,20.36
3/18/2016,20.52
3/21/2016,20.37
3/22/2016,20.58
3/23/2016,20.53
3/24/2016,20.29
3/28/2016,20.57
3/29/2016,20.56
3/30/2016,20.45
3/31/2016,20.44
4/1/2016,20.56
4/4/2016,20.48
4/5/2016,19.99
4/6/2016,20.67
4/7/2016,20.62
4/8/2016,20.52
4/11/2016,20.52
4/12/2016,20.77
4/13/2016,21.37
4/14/2016,21.3
4/15/2016,21.17
4/18/2016,21.52
4/19/2016,21.39
4/20/2016,21.08
4/21/2016,20.8
4/22/2016,20.82
4/25/2016,20.47
4/26/2016,20.77
4/27/2016,20.61
4/28/2016,20.6
4/29/2016,20.3
5/2/2016,20.36
5/3/2016,19.74
5/4/2016,19.59
5/5/2016,19.61
5/6/2016,19.87
5/9/2016,19.75
5/10/2016,20.12
5/11/2016,20.08
5/12/2016,19.81
5/13/2016,19.81
5/16/2016,20.67
5/17/2016,20.8
5/18/2016,20.25
5/19/2016,20
5/20/2016,20.42
5/23/2016,20.5
5/24/2016,20.98
5/25/2016,21.25
5/26/2016,21.13
5/27/2016,22
5/31/2016,22.3
6/1/2016,21.9
6/2/2016,21.92
6/3/2016,22.08
6/6/2016,22.54
6/7/2016,22.8
6/8/2016,22.66
6/9/2016,22.54
6/10/2016,22.34
6/13/2016,21.65
6/14/2016,21.5
6/15/2016,22.13
6/16/2016,21.98
6/17/2016,21.74
6/20/2016,22.02
6/21/2016,22.22
6/22/2016,22.69
6/23/2016,23.09
6/24/2016,22.16
6/27/2016,21.52
6/28/2016,22.15
6/29/2016,22.45
6/30/2016,22.97
7/1/2016,22.98
7/5/2016,22.6
7/6/2016,22.62
7/7/2016,22.59
7/8/2016,23.24
7/11/2016,23.36
7/12/2016,23.52
7/13/2016,23.34
7/14/2016,23.82
7/15/2016,23.78
7/18/2016,23.76
7/19/2016,23.61
7/20/2016,23.92
7/21/2016,23.68
7/22/2016,24.01
7/25/2016,23.98
7/26/2016,24.11
7/27/2016,24.25
7/28/2016,24.2
7/29/2016,24.2
8/1/2016,23.91
8/2/2016,23.71
8/3/2016,23.54
8/4/2016,23.69
8/5/2016,23.93
8/8/2016,24.24
8/9/2016,24.32
8/10/2016,24.16
8/11/2016,24.45
8/12/2016,24.17
8/15/2016,24.68
8/16/2016,25.1
8/17/2016,26.21
8/18/2016,26.44
8/19/2016,26.17
8/22/2016,26.22
8/23/2016,26.17
8/24/2016,25.83
8/25/2016,25.72
8/26/2016,25.82
8/29/2016,26.01
8/30/2016,26.44
8/31/2016,25.89
9/1/2016,25.96
9/2/2016,26.25
9/6/2016,27.63
9/7/2016,27.42
9/8/2016,27.6
9/9/2016,27.02
9/12/2016,27.12
9/13/2016,26.63
9/14/2016,26.81
9/15/2016,27.6
9/16/2016,27.37
9/19/2016,27.04
9/20/2016,26.9
9/21/2016,27.43
9/22/2016,27.85
9/23/2016,28.06
9/26/2016,27.44
9/27/2016,27.75
9/28/2016,28.13
9/29/2016,27.86
9/30/2016,27.88
10/3/2016,27.95
10/4/2016,27.86
10/5/2016,28.02
10/6/2016,27.93
10/7/2016,27.76
10/10/2016,28.01
10/11/2016,27.51
10/12/2016,27.35
10/13/2016,26.85
10/14/2016,27.03
10/17/2016,26.96
10/18/2016,27.32
10/19/2016,27.33
10/20/2016,27.66
10/21/2016,27.62
10/24/2016,27.76
10/25/2016,27.6
10/26/2016,27.24
10/27/2016,27.01
10/28/2016,26.65
10/31/2016,26.53
11/1/2016,26.44
11/2/2016,26.17
11/3/2016,25.94
11/4/2016,25.49
11/7/2016,26.46
11/8/2016,26.65
11/9/2016,26.25
11/10/2016,26.3
11/11/2016,25.35
11/14/2016,24.58
11/15/2016,25.25
11/16/2016,24.98
11/17/2016,25.1
11/18/2016,25.23
11/21/2016,25.11
11/22/2016,25.28
11/23/2016,24.84
11/25/2016,24.8
11/28/2016,25
11/29/2016,25
11/30/2016,24.94
12/1/2016,24.73
12/2/2016,24.29
12/5/2016,24.62
12/6/2016,24.35
12/7/2016,24.66
12/8/2016,24.45
12/9/2016,24.45
12/12/2016,23.82
12/13/2016,24.27
12/14/2016,23.88
12/15/2016,23.67
12/16/2016,23.41
12/19/2016,23.26
12/20/2016,23.51
12/21/2016,23.55
12/22/2016,23.14
12/23/2016,23.11
12/27/2016,23.17
12/28/2016,23.54
12/29/2016,24.36
12/30/2016,24.22
1/3/2017,24.45
1/4/2017,24.55
1/5/2017,25.08
1/6/2017,25.2
1/9/2017,25.28
1/10/2017,25.91
1/11/2017,25.96
1/12/2017,25.67
1/13/2017,25.8
1/17/2017,25.55
1/18/2017,25.73
1/19/2017,25.62
1/20/2017,25.45
1/23/2017,25.6
1/24/2017,25.76
1/25/2017,26.12
1/26/2017,26.51
1/27/2017,26.29
1/30/2017,26.19
1/31/2017,26.19
2/1/2017,26.74
2/2/2017,26.66
2/3/2017,26.57
2/6/2017,26.67
2/7/2017,26.36
2/8/2017,26.31
2/9/2017,26.48
2/10/2017,26.28
2/13/2017,26.33
2/14/2017,26.25
2/15/2017,26.73
2/16/2017,27.23
2/17/2017,27.33
2/21/2017,27.37
2/22/2017,27.48
2/23/2017,27.5
2/24/2017,27.11
2/27/2017,27.08
2/28/2017,26.56
3/1/2017,26.93
3/2/2017,26.47
3/3/2017,26.76
3/6/2017,26.99
3/7/2017,27.28
3/8/2017,27.2
3/9/2017,26.83
3/10/2017,27.38
3/13/2017,27.74
3/14/2017,27.51
3/15/2017,27.85
3/16/2017,28.52
3/17/2017,28.57
3/20/2017,29.56
3/21/2017,29.12
3/22/2017,28.89
3/23/2017,28.87
3/24/2017,29.02
3/27/2017,29.07
3/28/2017,29.49
3/29/2017,29.42
3/30/2017,29.08
3/31/2017,28.86
4/3/2017,29.06
4/4/2017,29.21
4/5/2017,29.39
4/6/2017,29.52
4/7/2017,29.32
4/10/2017,29.2
4/11/2017,28.97
4/12/2017,29.57
4/13/2017,29.63
4/17/2017,29.77
4/18/2017,29.38
4/19/2017,29.41
4/20/2017,30.68
4/21/2017,30.48
4/24/2017,30.79
4/25/2017,31.37
4/26/2017,31.13
4/27/2017,31.46
4/28/2017,31.35
5/1/2017,31.65
5/2/2017,31.92
5/3/2017,31.86
5/4/2017,31.26
5/5/2017,31.69
5/8/2017,31.52
5/9/2017,32.39
5/10/2017,32.41
5/11/2017,32.74
5/12/2017,33.46
5/15/2017,33.72
5/16/2017,33.59
5/17/2017,33.37
5/18/2017,34.07
5/19/2017,34.83
5/22/2017,35.98
5/23/2017,35.58
5/24/2017,35.06
5/25/2017,35.7
5/26/2017,35.57
5/30/2017,35.37
5/31/2017,34.45
6/1/2017,35
6/2/2017,34.91
6/5/2017,34.95
6/6/2017,35.2
6/7/2017,35.01
6/8/2017,35.62
6/9/2017,34.9
6/12/2017,34.53
6/13/2017,34.87
6/14/2017,35.46
6/15/2017,34.81
6/16/2017,34.98
6/19/2017,36.05
6/20/2017,35.9
6/21/2017,35.95
6/22/2017,36.33
6/23/2017,36.02
6/26/2017,36.54
6/27/2017,36.72
6/28/2017,36.96
6/29/2017,35.83
6/30/2017,35.96
7/3/2017,35.71
7/5/2017,34.98
7/6/2017,34.28
7/7/2017,34.66
7/10/2017,35.05
7/11/2017,35.83
7/12/2017,36.63
7/13/2017,36.27
7/14/2017,37.06
7/17/2017,36.77
7/18/2017,37.08
7/19/2017,38.45
7/20/2017,38.16
7/21/2017,38.19
7/24/2017,38.98
7/25/2017,38.82
7/26/2017,38.85
7/27/2017,38.99
7/28/2017,39.37
7/31/2017,39.96
8/1/2017,40.41
8/2/2017,39.78
8/3/2017,39.42
8/4/2017,39.84
8/7/2017,41.08
8/8/2017,42.12
8/9/2017,42.31
8/10/2017,40.61
8/11/2017,40.01
8/14/2017,41.64
8/15/2017,40.86
8/16/2017,43.36
8/17/2017,41.99
8/18/2017,41.89
8/21/2017,41.98
8/22/2017,42.3
8/23/2017,42.87
8/24/2017,42.21
8/25/2017,42.06
8/28/2017,41.42
8/29/2017,41.13
8/30/2017,41.93
8/31/2017,42.33
9/1/2017,42
9/5/2017,40.93
9/6/2017,41.76
9/7/2017,41.4
9/8/2017,40.82
9/11/2017,42.72
9/12/2017,42.96
9/13/2017,42.68
9/14/2017,42.99
9/15/2017,43.66
9/18/2017,44.69
9/19/2017,44.17
9/20/2017,44.3
9/21/2017,44.15
9/22/2017,44.41
9/25/2017,42.72
9/26/2017,43.24
9/27/2017,43.29
9/28/2017,42.75
9/29/2017,43.92
10/2/2017,44.03
10/3/2017,44.99
10/4/2017,44.9
10/5/2017,45.43
10/6/2017,45.18
10/9/2017,44.99
10/10/2017,45.25
10/11/2017,45.37
10/12/2017,44.71
10/13/2017,45.09
10/16/2017,45.58
10/17/2017,45.19
10/18/2017,45.69
10/19/2017,44.79
10/20/2017,44.92
10/23/2017,44.56
10/24/2017,44.7
10/25/2017,44.76
10/26/2017,44.51
10/27/2017,45.32
10/30/2017,45.04
10/31/2017,45.05
11/1/2017,46.05
11/2/2017,46.54
11/3/2017,47.25
11/6/2017,48.88
11/7/2017,49.76
11/8/2017,49.77
11/9/2017,49.37
11/10/2017,49.84
11/13/2017,50.16
11/14/2017,49.1
11/15/2017,50.17
11/16/2017,51.2
11/17/2017,52.3
11/20/2017,54.36
11/21/2017,55.9
11/22/2017,54.89
11/24/2017,53.73
11/27/2017,53
11/28/2017,54.15
11/29/2017,52
11/30/2017,51.18
12/1/2017,49.03
12/4/2017,48.84
12/5/2017,48.02
12/6/2017,47.63
12/7/2017,48.6
12/8/2017,50.48
12/11/2017,52.13
12/12/2017,50.49
12/13/2017,51.25
12/14/2017,50.54
12/15/2017,50.31
12/18/2017,51.1
12/19/2017,50.87
12/20/2017,50.65
12/21/2017,51.85
12/22/2017,52.22
12/26/2017,52.05
12/27/2017,51.53
12/28/2017,51.9
12/29/2017,51.92
1/2/2018,54.5
1/3/2018,54.79
1/4/2018,55.54
1/5/2018,55.87
1/8/2018,56.47
1/9/2018,57.06
1/10/2018,56.02
1/11/2018,55.35
1/12/2018,56.92
1/16/2018,56.4
1/17/2018,57.92
1/18/2018,57.42
1/19/2018,58.2
1/22/2018,59.48
1/23/2018,60.85
1/24/2018,60.1
1/25/2018,59.04
1/26/2018,60.96
1/29/2018,59.82
1/30/2018,58.43
1/31/2018,59.17
2/1/2018,57.91
2/2/2018,55.8
2/5/2018,54
2/6/2018,55.21
2/7/2018,53.4
2/8/2018,51.3
2/9/2018,52.2
2/12/2018,53.55
2/13/2018,54.8
2/14/2018,56.58
2/15/2018,58.62
2/16/2018,58.22
2/20/2018,57.47
2/21/2018,58.1
2/22/2018,57.63
2/23/2018,58.55
2/26/2018,58.56
2/27/2018,56.15
2/28/2018,54.89
3/1/2018,55.75
3/2/2018,55.89
3/5/2018,55.6
3/6/2018,56.29
3/7/2018,56.3
3/8/2018,56.61
3/9/2018,58.17
3/12/2018,58.66
3/13/2018,57.83
3/14/2018,58.65
3/15/2018,59.73
3/16/2018,59.27
3/19/2018,58.25
3/20/2018,59.68
3/21/2018,57.89
3/22/2018,51.69
3/23/2018,52.39
3/26/2018,55.26
3/27/2018,53.65
3/28/2018,52.68
3/29/2018,53.29
4/2/2018,51.41
4/3/2018,52.24
4/4/2018,52.62
4/5/2018,52.61
4/6/2018,51.26
4/9/2018,52.02
4/10/2018,53.55
4/11/2018,53.15
4/12/2018,53.32
4/13/2018,51.64
4/16/2018,51.4
4/17/2018,51.79
4/18/2018,51.47
4/19/2018,51.39
4/20/2018,50.51
4/23/2018,50.43
4/24/2018,49.77
4/25/2018,49.1
4/26/2018,49.44
4/27/2018,49.48
4/30/2018,49.13
5/1/2018,49.25
5/2/2018,49.51
5/3/2018,48.92
5/4/2018,49.61
5/7/2018,48.91
5/8/2018,49.97
5/9/2018,50.59
5/10/2018,52.71
5/11/2018,52.41
5/14/2018,52.35
5/15/2018,50.36
5/16/2018,53.8
5/17/2018,52.65
5/18/2018,52.22
5/21/2018,52.65
5/22/2018,52.14
5/23/2018,52.54
5/24/2018,51.83
5/25/2018,51.89
5/29/2018,50.95
5/30/2018,50.87
5/31/2018,50.87
6/1/2018,52.32
6/4/2018,53.28
6/5/2018,53.84
6/6/2018,54.67
6/7/2018,53.95
6/8/2018,53.6
6/11/2018,53.61
6/12/2018,53.3
6/13/2018,52.74
6/14/2018,52.9
6/15/2018,52.4
6/18/2018,51.61
6/19/2018,50.82
6/20/2018,50.81
6/21/2018,49.93
6/22/2018,50.45
6/25/2018,48.79
6/26/2018,48.96
6/27/2018,47.83
6/28/2018,48.95
6/29/2018,50.25
7/2/2018,49.6
7/3/2018,49.47
7/5/2018,49.5
7/6/2018,49.78
7/9/2018,50.95
7/10/2018,49.23
7/11/2018,48.21
7/12/2018,48.94
7/13/2018,48.72
7/16/2018,48.44
7/17/2018,48.45
7/18/2018,48.51
7/19/2018,47.62
7/20/2018,48.2
7/23/2018,47.41
7/24/2018,48.32
7/25/2018,49.11
7/26/2018,47.6
7/27/2018,47.02
7/30/2018,46
7/31/2018,45.7
8/1/2018,45.45
8/2/2018,44.37
8/3/2018,45.24
8/6/2018,45.14
8/7/2018,45.83
8/8/2018,46.41
8/9/2018,47.55
8/10/2018,47.05
8/13/2018,45.75
8/14/2018,44.2
8/15/2018,41.25
8/16/2018,42.69
8/17/2018,44.13
8/20/2018,44.68
8/21/2018,45.19
8/22/2018,46.11
8/23/2018,44.85
8/24/2018,45.82
8/27/2018,46.47
8/28/2018,46.38
8/29/2018,46.2
8/30/2018,42.98
8/31/2018,43.14
9/4/2018,42.07
9/5/2018,40.42
9/6/2018,40.51
9/7/2018,40.45
9/10/2018,39.28
9/11/2018,39.99
9/12/2018,39.83
9/13/2018,41.95
9/14/2018,41.35
9/17/2018,40.43
9/18/2018,41.04
9/19/2018,41.83
9/20/2018,41.99
9/21/2018,42.77
9/24/2018,41.79
9/25/2018,42.18
9/26/2018,42.03
9/27/2018,41.54
9/28/2018,40.84
10/1/2018,41.16
10/2/2018,40.23
10/3/2018,39.93
10/4/2018,38.62
10/5/2018,38.93
10/8/2018,38.5
10/9/2018,37.05
10/10/2018,35.4
10/11/2018,35.05
10/12/2018,37.87
10/15/2018,36.15
10/16/2018,37.15
10/17/2018,36.46
10/18/2018,35.01
10/19/2018,35.72
10/22/2018,37.3
10/23/2018,36.1
10/24/2018,34.05
10/25/2018,34.94
10/26/2018,33.12
10/29/2018,32.15
10/30/2018,32.35
10/31/2018,34.33
11/1/2018,37.18
11/2/2018,37.85
11/5/2018,37.82
11/6/2018,37.4
11/7/2018,38.65
11/8/2018,36.5
11/9/2018,34.82
11/12/2018,33.73
11/13/2018,35.1
11/14/2018,36.6
11/15/2018,37.63
11/16/2018,37.47
11/19/2018,36.48
11/20/2018,35.53
11/21/2018,37.15
11/23/2018,37.03
11/26/2018,38.3
11/27/2018,38.84
11/28/2018,41.02
11/29/2018,39.72
11/30/2018,40.08
12/3/2018,41.46
12/4/2018,40.6
12/6/2018,39.41
12/7/2018,39.68
12/10/2018,39.15
12/11/2018,40.03
12/12/2018,40.5
12/13/2018,40.19
12/14/2018,39.45
12/17/2018,38.26
12/18/2018,38.41
12/19/2018,37.9
12/20/2018,38.24
12/21/2018,39.54
12/24/2018,38.9
12/26/2018,39.98
12/27/2018,39.84
12/28/2018,39.42
12/31/2018,39.47
1/2/2019,39.51
1/3/2019,38.39
1/4/2019,40.62
1/7/2019,40.9
1/8/2019,40.76
1/9/2019,42.33
1/10/2019,42.45
1/11/2019,42.11
1/14/2019,41.34
1/15/2019,42.1
1/16/2019,42.63
1/17/2019,42.9
1/18/2019,43.48
1/22/2019,42.21
1/23/2019,42.19
1/24/2019,42.84
1/25/2019,44.07
1/28/2019,43.48
1/29/2019,43.69
1/30/2019,44.65
1/31/2019,44.61
2/1/2019,44.26
2/4/2019,44.51
2/5/2019,45.5
2/6/2019,44.82
2/7/2019,43.9
2/8/2019,44.23
2/11/2019,44.69
2/12/2019,44.62
2/13/2019,43.86
2/14/2019,42.9
2/15/2019,42.87
2/19/2019,43.24
2/20/2019,43.42
2/21/2019,43.07
2/22/2019,44.18
2/25/2019,44.16
2/26/2019,44.02
2/27/2019,43.6
2/28/2019,42.81
3/1/2019,42.64
3/4/2019,43.8
