Date,Close
4/25/2016,102.29
4/26/2016,101.33
4/27/2016,100.72
4/28/2016,97
4/29/2016,88.21
5/2/2016,89
5/3/2016,87.17
5/4/2016,85.6
5/5/2016,85.86
5/6/2016,84.68
5/9/2016,85.67
5/10/2016,86.18
5/11/2016,83.9
5/12/2016,82.76
5/13/2016,82.7
5/16/2016,83.61
5/17/2016,82.76
5/18/2016,82.88
5/19/2016,82.14
5/20/2016,82.64
5/23/2016,83.33
5/24/2016,86.22
5/25/2016,86.51
5/26/2016,85.29
5/27/2016,85.82
5/31/2016,87.06
6/1/2016,86.58
6/2/2016,86.72
6/3/2016,86.15
6/6/2016,87.6
6/7/2016,87.5
6/8/2016,87.42
6/9/2016,85.77
6/10/2016,84.45
6/13/2016,83.98
6/14/2016,83.57
6/15/2016,83.04
6/16/2016,83.51
6/17/2016,82.65
6/20/2016,82.99
6/21/2016,81.79
6/22/2016,82.45
6/23/2016,83.37
6/24/2016,80.47
6/27/2016,78.25
6/28/2016,82.31
6/29/2016,82.27
6/30/2016,83.42
7/1/2016,84.86
7/5/2016,83.89
7/6/2016,85.73
7/7/2016,85.47
7/8/2016,86.55
7/11/2016,86.25
7/12/2016,86.63
7/13/2016,85.75
7/14/2016,85.54
7/15/2016,86.67
7/18/2016,86.93
7/19/2016,85.44
7/20/2016,86.66
7/21/2016,87.24
7/22/2016,86.55
7/25/2016,88.55
7/26/2016,81.05
7/27/2016,81.79
7/28/2016,81.24
7/29/2016,79.47
8/1/2016,80.46
8/2/2016,79.57
8/3/2016,80.09
8/4/2016,79.77
8/5/2016,80.41
8/8/2016,79.74
8/9/2016,79.33
8/10/2016,78.9
8/11/2016,79.57
8/12/2016,79.66
8/15/2016,79.65
8/16/2016,79.25
8/17/2016,80.7
8/18/2016,80.59
8/19/2016,81
8/22/2016,80.92
8/23/2016,81.47
8/24/2016,80.5
8/25/2016,80.08
8/26/2016,79.77
8/29/2016,78.17
8/30/2016,77.92
8/31/2016,78.38
9/1/2016,77.42
9/2/2016,76.89
9/6/2016,77.88
9/7/2016,78.22
9/8/2016,78.99
9/9/2016,78.05
9/12/2016,78.85
9/13/2016,78.06
9/14/2016,77.62
9/15/2016,78.84
9/16/2016,78.8
9/19/2016,78.99
9/20/2016,81.78
9/21/2016,81.7
9/22/2016,81.52
9/23/2016,81.37
9/26/2016,80.62
9/27/2016,79.25
9/28/2016,78.97
9/29/2016,77.86
9/30/2016,79.12
10/3/2016,78.03
10/4/2016,77.24
10/5/2016,77.57
10/6/2016,76.21
10/7/2016,75.24
10/10/2016,75.49
10/11/2016,73.82
10/12/2016,73.03
10/13/2016,73.06
10/14/2016,72.75
10/17/2016,72.64
10/18/2016,73.41
10/19/2016,73.34
10/20/2016,74.31
10/21/2016,74.29
10/24/2016,74.15
10/25/2016,74.41
10/26/2016,75.38
10/27/2016,75.83
10/28/2016,73.88
10/31/2016,73.63
11/1/2016,74.07
11/2/2016,72.51
11/3/2016,71.76
11/4/2016,72.43
11/7/2016,74
11/8/2016,74.04
11/9/2016,78.47
11/10/2016,77.84
11/11/2016,76.42
11/14/2016,76.75
11/15/2016,76.35
11/16/2016,76
11/17/2016,75.58
11/18/2016,74.62
11/21/2016,74.98
11/22/2016,74.46
11/23/2016,75.3
11/25/2016,75.44
11/28/2016,74.54
11/29/2016,74.87
11/30/2016,73.7
12/1/2016,72.84
12/2/2016,72.42
12/5/2016,72.36
12/6/2016,72.47
12/7/2016,72.78
12/8/2016,72.02
12/9/2016,72.7
12/12/2016,73.47
12/13/2016,74.84
12/14/2016,75.71
12/15/2016,75.55
12/16/2016,74.1
12/19/2016,74.4
12/20/2016,74.05
12/21/2016,73.96
12/22/2016,73.3
12/23/2016,73.64
12/27/2016,73.73
12/28/2016,72.77
12/29/2016,72.13
12/30/2016,71.61
1/3/2017,74.16
1/4/2017,76.38
1/5/2017,76.01
1/6/2017,75.49
1/9/2017,75.84
1/10/2017,75.01
1/11/2017,73.77
1/12/2017,73.36
1/13/2017,73.07
1/17/2017,71.91
1/18/2017,72.13
1/19/2017,71.57
1/20/2017,71.01
1/23/2017,70.69
1/24/2017,70.25
1/25/2017,71.91
1/26/2017,71.22
1/27/2017,71.26
1/30/2017,71.51
1/31/2017,72.45
2/1/2017,72.82
2/2/2017,72.25
2/3/2017,72.34
2/6/2017,72.39
2/7/2017,73.13
2/8/2017,66.83
2/9/2017,65.59
2/10/2017,66.36
2/13/2017,67.65
2/14/2017,67.55
2/15/2017,69.8
2/16/2017,70.31
2/17/2017,69.85
2/21/2017,69.29
2/22/2017,68.83
2/23/2017,69.37
2/24/2017,69.94
2/27/2017,70.5
2/28/2017,70.48
3/1/2017,70.19
3/2/2017,70.53
3/3/2017,70.74
3/6/2017,70.12
3/7/2017,69.02
3/8/2017,69.7
3/9/2017,68.39
3/10/2017,68.19
3/13/2017,68.1
3/14/2017,67.77
3/15/2017,68.47
3/16/2017,68.54
3/17/2017,69.06
3/20/2017,68.71
3/21/2017,67.74
3/22/2017,67.83
3/23/2017,67.49
3/24/2017,67.51
3/27/2017,67.5
3/28/2017,67.1
3/29/2017,67.26
3/30/2017,67.53
3/31/2017,67.92
4/3/2017,67.1
4/4/2017,66.98
4/5/2017,66.47
4/6/2017,66.48
4/7/2017,66.58
4/10/2017,66.42
4/11/2017,66.02
4/12/2017,66.22
4/13/2017,66.51
4/17/2017,66.7
4/18/2017,66.06
4/19/2017,66.28
4/20/2017,66.5
4/21/2017,65.93
4/24/2017,66.25
4/25/2017,67.12
4/26/2017,68.22
4/27/2017,68.58
4/28/2017,68.55
5/1/2017,68.11
5/2/2017,68.59
5/3/2017,67.21
5/4/2017,68.08
5/5/2017,67.8
5/8/2017,67.21
5/9/2017,67.61
5/10/2017,66.92
5/11/2017,66.71
5/12/2017,66.06
5/15/2017,65.95
5/16/2017,65.72
5/17/2017,64.51
5/18/2017,64.43
5/19/2017,64.23
5/22/2017,64.36
5/23/2017,64.69
5/24/2017,64.31
5/25/2017,64.56
5/26/2017,64.5
5/30/2017,64.49
5/31/2017,64.89
6/1/2017,64.62
6/2/2017,65.4
6/5/2017,65.48
6/6/2017,64.85
6/7/2017,64.32
6/8/2017,64.12
6/9/2017,64.7
6/12/2017,65.43
6/13/2017,65.15
6/14/2017,64.99
6/15/2017,64.81
6/16/2017,64.12
6/19/2017,64.82
6/20/2017,65.59
6/21/2017,67.5
6/22/2017,70.48
6/23/2017,70.52
6/26/2017,71.24
6/27/2017,70.65
6/28/2017,71.92
6/29/2017,70.86
6/30/2017,70.78
7/3/2017,70.7
7/5/2017,70.86
7/6/2017,69.48
7/7/2017,69.25
7/10/2017,69.29
7/11/2017,69.35
7/12/2017,69.8
7/13/2017,70.58
7/14/2017,70.57
7/17/2017,71.15
7/18/2017,71.69
7/19/2017,72.72
7/20/2017,73.42
7/21/2017,73.76
7/24/2017,74.39
7/25/2017,73.74
7/26/2017,74.19
7/27/2017,74.96
7/28/2017,75.94
7/31/2017,76.09
8/1/2017,75.7
8/2/2017,75.84
8/3/2017,74.37
8/4/2017,73.16
8/7/2017,73.44
8/8/2017,73.27
8/9/2017,73.9
8/10/2017,72.7
8/11/2017,72.4
8/14/2017,72.81
8/15/2017,73.12
8/16/2017,73.35
8/17/2017,72.34
8/18/2017,72.11
8/21/2017,72.6
8/22/2017,73.34
